timestamp,app_name,minutes_away
2023-11-05 07:14:37,5-TopInvest_Excel_Para_o_Mercado_Financeiro_Gabriel_Ramos-004.mp4 - VLC media player,0
2023-11-05 07:14:37,ChatGPT — Mozilla Firefox,0
2023-11-05 07:14:37,Colaborar - Análise do Discurso (3741671901) — Mozilla Firefox,0
2023-11-05 07:14:37,Colaborar - TA2 - ALGORITMOS E PROGRAMAÇÃO ESTRUTURADA — Mozilla Firefox,0
2023-11-05 07:14:37,Task Switching,0
2023-11-05 07:14:52,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:15:07,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:15:07,launch.json - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:15:23,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:15:38,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:15:38,Colaborar - TA2 - ALGORITMOS E PROGRAMAÇÃO ESTRUTURADA — Mozilla Firefox,0
2023-11-05 07:15:53,Colaborar - TA2 - ALGORITMOS E PROGRAMAÇÃO ESTRUTURADA — Mozilla Firefox,0
2023-11-05 07:16:08,Colaborar - TA2 - ALGORITMOS E PROGRAMAÇÃO ESTRUTURADA — Mozilla Firefox,0
2023-11-05 07:16:08,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:16:23,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:16:39,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:16:54,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:16:54,Colaborar - TA2 - ALGORITMOS E PROGRAMAÇÃO ESTRUTURADA — Mozilla Firefox,0
2023-11-05 07:16:54,5-TopInvest_Excel_Para_o_Mercado_Financeiro_Gabriel_Ramos-004.mp4 - VLC media player,0
2023-11-05 07:17:09,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:17:24,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:17:39,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:17:55,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:18:10,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:18:25,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,1
2023-11-05 07:18:40,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,1
2023-11-05 07:18:56,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,1
2023-11-05 07:19:11,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,1
2023-11-05 07:19:26,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,2
2023-11-05 07:19:41,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,2
2023-11-05 07:19:57,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,2
2023-11-05 07:20:12,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,2
2023-11-05 07:20:27,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,3
2023-11-05 07:20:42,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,3
2023-11-05 07:20:58,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,3
2023-11-05 07:21:13,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,3
2023-11-05 07:21:28,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,4
